date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ
2016-09-18,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-19,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-20,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-21,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-22,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-23,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-24,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-25,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-26,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-27,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-28,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-29,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-30,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-01,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-02,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-03,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-04,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-05,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-06,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-07,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-08,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-09,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-10,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-11,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-12,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-13,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-14,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-15,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-16,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-17,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-18,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-19,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-20,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-21,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-22,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-23,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-24,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-25,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-26,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,,,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-27,BB+,0.0,BBB-,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-28,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-29,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-30,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-10-31,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-01,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-02,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-03,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-04,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-05,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-06,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-07,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-08,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-09,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-10,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-11,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-12,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-13,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-14,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-15,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-16,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-17,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-18,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-19,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-20,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-21,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-22,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-23,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-24,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-25,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-26,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-27,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-28,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-29,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-11-30,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-01,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-02,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-03,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-04,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-05,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-06,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-07,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-08,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-09,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-10,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-11,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-12,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-13,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-14,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-15,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-16,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-17,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-18,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-19,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-20,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-21,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-22,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-23,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-24,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-25,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-26,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-27,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-28,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-29,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-30,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-12-31,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-01,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-02,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-03,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-04,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-05,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-06,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-07,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-08,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-09,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-10,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2017-01-11,BB+,0.0,BBB- *+,0.0,,0.0,Ba1 *+,0.0,78.04795391002287,1.8885400313971743,6.36,3.946492343078506,11.399597866946412,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
